id,quote,review,Airline_name
rn633798092,Nice flight,"
In time, perfect check in, nice staff. Appetizer on board, suitcases arrives without any problem. All fine.
",Lufthansa German Airlines
rn633783999,Didn't live up to its name,"
It started in the waiting area where there was absolutely no organization for an orderly loading of the aircraft. as a result it took probably three times as long to board the aircraft. The only orderly boarding was for those needing assistance, families and business. But the ground staff didn't make it easy for any of these groups to pass...
",Lufthansa German Airlines
rn633757863,Customer Service Being Overcharged,"
errible Customer Service
Took payment for 4 tickets from my bank account
Would not change one letter on a booking and wanted 25 euro fee was then advised to cancel then the tickets cost more
Have had to spend 90 minutes on the phone at 10p a minute
Have had to spend at least three hours of my own time...
",Lufthansa German Airlines
rn633689160,Denver to Barcelona,"
Traveled on a Boeing 747 non-stop from Denver to Frankfurt and changed planes and flew on an Airbus 320 (?) from Frankfurt to Barcelona. Both flights were uneventful with good service and OK meals. Both flights left and arrived on time.
The Frankfurt airport has been updated and is modern and easy to clear passport control and customs. Lots of...
",Lufthansa German Airlines
rn633688786,Best Airline Bar None,"
This was an excellent airline to travel on and was an excellent start to our 2week river cruise!!
We also returned from Budapest to Amsterdam to Edmonton on Lufthansa. They never disppoint us!!!!
Will always travel with this airline if available.
",Lufthansa German Airlines
rn633681354,Great Experience with Lufthansa,"
Wonderful experience, we decided to splash out and fly business class only because the trip we were looking at was on sale. Unfortunately, we are now spoiled.
The service was amazing and the overall experience was definitely something will never forget.
",Lufthansa German Airlines
rn633681105,"Good, but not that good.","
Beside extra 40 minutes at Toronto line for boarding ( a bit of a mess), it was a good flight ,but not outstanding.
",Lufthansa German Airlines
rn633676179,Relaxed trip,"
The business class in Lufthansa's airbus is far more comfortable than United's on Boeing 747.Service was very good.
",Lufthansa German Airlines
rn633667153,"Great service, on and off the flight","
We enjoyed great service on our flights and on the ground. The inflight food and beverage service was great, the seats were reasonably comfortable and the food was not bad.
Our pleasant surprise was the service on the ground in Munich. Our flight from Toronto was delayed, so we missed our connection in Munich. But an agent greeted us at...
",Lufthansa German Airlines
rn633656784,Good,"
Glad I flew this class....seats nice and wide and above all comfortable....Food edible and service excellent as always.
",Lufthansa German Airlines
rn633654127,Disappointment,"
I'd looked forward to flying on Lufthansa, thought it would be a step above US carriers, but that was not the case. The 747 seemed crowded compared with newer aircraft, not much space to stow stuff for a 6+ hr flight (Dulles to Frankfurt). Also disappointed in meals: not much variety or imagination. I'll stick with Delta or American next...
",Lufthansa German Airlines
rn633652467,Issues with punctuality,"
This review is not only regarding this particular flight but in general the airline. I always thought that Lufthansa is a reliable company but when starter using it a year ago very frequently I noticed that this is not the case. Just to give an example I was on 6 flights between Gdansk (Poland)-Frankfurt-Brussels-Frankfurt-Rome-Munich-Gdansk and 3 of them were late...
",Lufthansa German Airlines
rn633651617,"To our way of thinking, the world's best","
We have flown Lufthansa many times and have had excellent service each and every time. Very comfortable even though it is a rather long flight. Service is great and the food is first class.
",Lufthansa German Airlines
rn633648533,Excellent economy hop across the Atlantic ,"
I always fly LH went the flight time jibes well but in this case I chose the flight because it was 747-400 service, one of my favourite aircraft. Service & crew were excellent as always, and meals in economy never disappoint. Lufthansa 471 is a good alternative to Air Canada 876 if you want some extra time at FRA for...
",Lufthansa German Airlines
rn633639737,Reasonably Good service,"
My wife and I took our flights from San Francisco to New Delhi with a connection in Frankfurt, The only thing I did not like that it was not published upfront with the fare that the seats can not be assigned. So after buying the tickets, we had to pay additional $300+ just to get seats fir the round trip...
",Lufthansa German Airlines
rn633639439,Worth recommending,"
I must admit that Lufthansa have improved their services in the recent years. The onboard service is better as well as comfort of the flight. Also it is nice to find the LF stands at the airport which doesn’t apply to other cheap lines.
The landing was very smooth and flights punctual.
",Lufthansa German Airlines
rn633638535,Flight into the warmth,"
The flight attendend was so nice to changed Sears for US, so we could sit together. My husband and myself.
The nice Thing in this modern aircraft for the passengers is, you can watch Movie after Movie.
Parents travelling with the smallest Kids and they cry and cry even the flight attendend give best Service.
Maybe they should sit in...
",Lufthansa German Airlines
rn633636470,Great flight,"
This was a great flight.
My first on a Airbus 380 and First class is very nice and comfortable on Lufthansa.
The food was great and the service impeccable.
",Lufthansa German Airlines
rn633603411,Flight delayed due to change of aircraft,"
Third and final leg of trip from Sydney, Australia. Boarding was very efficient and flight was good although it was delayed due to a swap of aircraft.
Air crew were very good.
",Lufthansa German Airlines
rn633600825,Rio de Janeiro - Frankfurt flight by Lufthansa 747,"
I was on the flight LH501 from Rio de Janeiro Galeao to Frankfurt on 13th of November. I noticed that the boarding was done in order, so that the back of the plane was filled first to avoid unncessary trafic jam on the narrow isles of the plane. This is not much, but if it is done the other way,...
",Lufthansa German Airlines
rn633588365,Security,"
Feels like the security does not trust their system. First you pass a security control when you enter the airport, then another when you enter the departure area, then in to the the waiting area at the gate and the a second one inside the gate. What is this? Can’t you just do it right at the first check?
",Lufthansa German Airlines
rn633573268,On time but little else,"
Flew to South Africa recently with Lufthansa. To be honest as its a German company I expected it to be top quality I was mistaken. The plane was on time and an uneventful flight. However the leg room was ridiculously small especially for such a long journey. Also the meal served which was only pasta in tomato sauce was so...
",Lufthansa German Airlines
rn633547979,Who was responsible?,"
Mexico to Munich. A350-900 new aircraft it sounded promising.
First problem is the seat selection map was misleading. Row 7 showed as as row in front cabin ahead of the gallery whereas it is in the front row of a 2 row business section squeezed between the galley and economy.
Therefore very noisy and busy all the time with crew...
",Lufthansa German Airlines
rn633540587,Thank you for delayed to met new great Airline,"
Oct 2018 after checked in Flight LH1133 was announced delay from 18.50 to 19.15pm after that flight was announced again delay to 19.45pm.
So it made connection flight in Frankfurt /LH 772 was not possible. Then Lufthansa staff offer us Qatar airline flight departed on 22.30pm instead.
We have to accepted that because they didn’t give other option and didn’t...
",Lufthansa German Airlines
rn633515542,Great service and very good food.,"
Very good service and with the Economy upgrade we had ample leg room. The food was good, ample supply of wine and coffee and real metal silver ware.
",Lufthansa German Airlines
rn633501547,Bad first experience ,"
It would’ve been nice to actually have a smooth flight to Germany on my first international experience. We’ve been delayed so far four hours and stuck at the airport in Boston. Who knows if we will actually board at 12:15 AM or not. Not really feeling a return visit on this airline. It’s a six hour flight which now is...
",Lufthansa German Airlines
rn633499962,Terrible customer service,"
First, I was flying with a family member and a lap infant, the seats which were assigned were just random and didn't take into account that we have an infant with us. second, only one meal was provided between Frankfurt and Atlanta (about 10 hours flight). I had to do some change on the return flight for a family member,...
",Lufthansa German Airlines
rn633464586,Lufthansa business class experience,"
We flew on the A380 from Houston to Frankfurt and then changed to a A320 for the 1.5 flight from Frankfurt to Rome. We had flown on an A380 before with Emirates, so we were familiar with the plane. It was a comfortable set up for us because we purposely chose the 2 middle seats but I can't understand why...
",Lufthansa German Airlines
rn633450345,Flight crew was useless,"
We had a flight booked with Lufthansa partnered with Air Canada, so unbeknownst to us prior to reserving the seats we were flying with Lufthansa.get to the gate in ample time to wait for the on-time flight. However, they loaded business class first of course, then gave them an extra 15 minutes to get settled and serve champagne to them,...
",Lufthansa German Airlines
rn633423281,FRA-ARN Great service!,"
An enjoyable flight from Frankfurt to Stockholm. Generally the flight crew were pleasant and helpful, the service was very good from start to finish. No inflight entertainment on this flight.
",Lufthansa German Airlines
rn633419416,YVR-FRA Very good flight & personable flight attendants,"
Forced into this flight by delays causing me to miss my Air Canada flight to Frankfurt, I would have to say that the service on this airline was better than what my Air Canada experiences have been.
The flight attendants were super helpful and friendly all the time. My friend and I changed seats with a couple (on the flight...
",Lufthansa German Airlines
rn633399470,Smooth flying with one of Europes best airlines,"
Great and efficent flight,as Always.
Extremly improved Service and Food and beverage choice was excellent.
",Lufthansa German Airlines
rn633374468,FIASCO caused by LH,"
They didn't fill out clearance paperwork correctly which caused 40 of us to miss connection same day. And some LH guy waving frantically to go down a hall after deboarding like we were going to make it when our connection had already left half hour before! So 40 people running through airport for no reason. No clear instructions. What a...
",Lufthansa German Airlines
rn633369888,Poor AND Dishonest Customer Service ,"
I recently purchased a Lufthansa BUSINESS class ticket from AMS to Shanghai with a connection in Frankfurt DEPARTING on Saturday, September 15. My Lufthansa flight from AMS left nearly an hour late. Once we arrived very late in Frankfurt we were told there would be agents on the ground at the gate to help us to our connections. Upon our...
",Lufthansa German Airlines
rn633336662,Reliable airline,"
Possibly a bit “dusty” here and there, but reliable airline, and surely good for inter-European routes.
Professional, efficient, polite, and human personnel, prior to flight, as well as onboard.
A typical airline, when something goes wrong (delay, cancellations, luggage etc), they sort it out in a professional way. They are no magicians, but they find best solution.
Some planes they...
",Lufthansa German Airlines
rn633275240,German perfection in the air,"
Lufthansa is always a good choice. Friendly and professional flight attendants, good entertainment and acceptable food. I prefer Lufthansa to most other Airlines, so I achieved a frequent traveller status which makes many things nicer and easier.
",Lufthansa German Airlines
rn633229957,I wish I could fly more often with LH,"
The check-in was perfect, the plane left on time and the service was as good as always. I wish I could fly from and to South America with LH.
",Lufthansa German Airlines
rn633208749,Superfriendly and caring staff à la mama!,"
All in all a normal professional Lufthansa flight. However there was a small incident with a woman who had sickness and real strong abdominal pain - and the staff especially one steward was so nice and caring for her! It seemed not to be business but came from the heart. It was good to see that. Provides confidence.
",Lufthansa German Airlines
rn633185737,good secure flight,"
flights are quite good; on time schedule, lounges even though not too much luxurious they have a style and well equipped 'facilities', providing a variety of goods
",Lufthansa German Airlines
rn633171881,Audacity in Purpoting to offer a Business Class Seat!!,"
Terrible, ghastly, never-again!
Interestingly another gentleman complained about the same thing I write about here, to what appeared to be an unappreciative audience of #Lufthansa employees.
I do understand the scale of economies for airlines plying short routes. Though Lufthansa is not able to brag about superb service on the other flight that I was on, which I wrote in...
",Lufthansa German Airlines
rn633165721,Air Canada and Austrian Airlines is better!,"
I recently flew Lufthansa Flight 0493 from Vancouver to Frankfurt. The aircraft was a Boeing 747-400. It is definitely showing it's age!
I was seated on the upper deck and though there is not anything that Lufthansa can do about it, I found the seats situated too high to be able to get a 'normal' eye level view out of...
",Lufthansa German Airlines
rn633164197,Lufthansa flight 470....,"
Our flight from Barcelona was delayed which affected our connecting Air Canada Rouge flight returning to Toronto. Lufthansa were great. They offered apologies and put about 40 people affected up in a lovely hotel, paid for dinner and a breakfast and arranged transport to and from the airport. In my opinion, there is plenty of legroom, entertainment was great, food...
",Lufthansa German Airlines
rn632948727,Good flight attendant service,"
Service and meal on the plane was not too bad. However , the in-flight entertainment was not too attractive (and the screen seemed small comparatively). I find the seat quite comfortable and the engine not too noisy -- so I could still sleep on the plane in my 10.5 hrs flight.
",Lufthansa German Airlines
rn632948575,No seamless travel when LH flights are operated by Air Canada or Eurowings,"
I made the mistake of buying my LH tickets with codeshared LH flights which meant that Frequent Traveller benefits like Priority check-in, no additional baggage allowance or lounge access dis not apply for the connecting flights into FRA and MUC. On top of that, the Eurowings flight had a joyful Purser and cabin attendants that were not translating what the...
",Lufthansa German Airlines
rn632917981,Inferior travel experience,"
We flew from bilbao Spain to connect with another flight in Munich. We flew, so called, business class. Lufthstanza substituted one of their planes with Adria one of airlines planes. No priority boarding for business...not such a big deal...but it was clear they just designated some regular front row seats and put pillows marked business class on them. The seats...
",Lufthansa German Airlines
rn632915456,Just ok for business class,"
We chose seats on the upper deck of the plane thinking it would be quieter and less traffic going by to use the washrooms. It was quieter but the big issue was the lack of air circulation. My husband and I both found the cabin extremely warm. Perhaps this is due to the fact that hot air rises. The meals...
",Lufthansa German Airlines
rn632893363,Excellent take off and landing - staff was a bit too casual,"
I found this a somewhat culture shock experience - the business class flight attendant was a bit too casual for the level of service he was supposed to offer.
The food was good and the entertainment options enjoyable. But Lufthansa does not have a Boeing 787.
",Lufthansa German Airlines
rn632885436,On time and good food,"
Absolutely fantastic services, good halal food for Saudi flights, can't find anything wrong and definitely recommended the only thing is they don't go direct Jeddah there is a stopover in Frankfurt but nevertheless good experience.
",Lufthansa German Airlines
rn632877271,safe and comfortable,"
Flew from Frankfurt to Edinburgh safely and comfortably. The business class seats are the same 3-3 as economy with the middle seat left empty.
Meal was poke and a meat that I skipped.
No entertainment system.
",Lufthansa German Airlines
rn632866706,"Damaged luggage - no refund, no response to damage reports","
My luggage was damaged when I retrieved it at the destination. I filed a Damage Report at the baggage claim area and was told that I would have to register my complaint at Lufthansa´s website. The thing is, there was no response from the company. And the code that was given to me leads to nowhere. In that time, my...
",Lufthansa German Airlines
rn632860713,Worst customer service I’ve ever experienced with an airline.,"
Premium Economy tickets purchased 8 months before flight. Seats chosen and confirmed at the same time. Flight was oversold, and we were forced to fly standby. We were given pay a “special price” to upgrade to business class. Outrageous. Gate agents acted as though they were doing us a favour by giving us our boarding passes minutes before boarding. Will...
",Lufthansa German Airlines
rn632858563,"Dirty, broken seats","
Very surprised to find my seats broken and the trays filthy. It was obvious the cleaning people are not doing their job. This occurred both on my outgoing flight from Charlotte to Munich as well as my return flight from Munich to Charlotte. On the outgoing flight the stewardess was annoyed but she did come back to my seat with...
",Lufthansa German Airlines
rn632858181,Sardines,"
The plane was beautiful. However, the first leg was a nightmare. Eight hours in economy having the couple in front of us reclined all the way back. They wouldn't give us a break at all. The stewardess just said ""well lay yours back"". I'm sorry I don't treat my fellow passengers rudely like that. The couple was required to sit...
",Lufthansa German Airlines
rn632853453,"Nice cabin, nice staff and relaxing flight","
Lufthansa business class starts with perfect service at the ground with a Visite in the Lounge. The cabin is nice, the staff very friendly and inflight Entertainment as well as menu is perfect. Highly recommendable!
",Lufthansa German Airlines
rn632848138,747 Business Class Flight,"
Flight from Seattle was on a Boeing 747-400 Business Class. Seats were located in the upper deck. Seat width is good, aisle access is good, with easy access to toilet. Seat pitch is good however the lay flat bed is not long enough for a person over 6'2"" to stretch out and be comfortable. Food and beverage service was not...
",Lufthansa German Airlines
rn632822079,"Arrived late, still made it","
Was running late coming back to Tegel for the LH189 flight. A bit stymied because the flight didn't show on my app but I got checked in. Any other airport probably would not have made it but with Berlin, there is security for each gate and I got on.
Meal was ahi tuna.
",Lufthansa German Airlines
rn632805937,Top deck and top service in economy class,"
We had remarkably attentive service from just one steward who did a great job looking after all the economy passengers in the upper deck of the plane. I've flown first class in the past on different airlines but this experience made a big impact and I shall try and fly LH again in the future.
",Lufthansa German Airlines
rn632792213,Surprised to be fed a hot meal,"
On US flights of similar length you are lucky to get pretzels or chips so I was surprised to get a hot meal. Service was friendly and I was flying in a bulkhead seat so I had ample leg room. I enjoyed my experience on Lufthansa. I would not hesitate to recommend it.
",Lufthansa German Airlines
rn632760367,Would fly Lufthansa again.,"
Since Barcelona's airport was undergoing runway construction issues, our flight was delayed by 2 hours which meant that we missed our connection to Toronto and had to spend the night in Frankfurt. The process of hotel, supper, shuttle, etc. was handled efficiently and with many apologies from staff during the flight and on the ground. Re-booking was also done professionally....
",Lufthansa German Airlines
rn632749149,LOVE Lufthansa,"
Lufthansa is always on top and I have still to find another airline that beats the Lufthansa service and punctuality. Thank you for never disappointing!
",Lufthansa German Airlines
rn632732696,The worst airline I have ever traveled with,"
This was my first time flying with Lufthansa. The planes look worse than the low cost airlines look here in South Africa. We flew from SA to Frankfurt and then from Frankfurt to Porto and then return from Lisbon to Frankfurt and then to SA.
SA to Frankfurt: they ran out of meal options,
Frankfurt to Porto: was OK
Lisbon...
",Lufthansa German Airlines
rn632727607,Good service but not the best seats.,"
The service is nice and the cabincrew is friendly. we were in the A380 wich is very comfortable and nice. The problem with economy class is the poor legroom for anyone that is tall or overweight. The seats are also old and they are still using the dual plug so buy an adapter for it before going on this flight...
",Lufthansa German Airlines
rn632721730,Quick and early,"
The morning flights are on smaller planes (citydirect) and so they dont offer all the amenities a long distance or larger plane would afford. That said, timing was consistent with what they advertized but its getting a little annoying to drop off your carry on luggage at the plane and not get it back immediately (on the Munich end it...
",Lufthansa German Airlines
rn632709793,Not impressed!,"
Flying to Belgrade to Chicago, they delayed the flight from Belgrade for to Munich where we missed our flight to Chicago because of this and both flights were Lufthansa. Then they were not able to settle us for another flight to Chicago the same day, but the dragged us to Frankfurt for one night stay and we catch up our...
",Lufthansa German Airlines
rn632675608,Lufthansa just keeps getting worse in service ,"
Not sure where they are headed as an airline but even the crew felt that the airline was cutting corners in customer service and distancing itself from its loyal customer base ( flying them for last 25 years!). The inflight attentiveness of the crew was clinical not sure why though. The perser though was good and thoughtful but the crew...
",Lufthansa German Airlines
rn632661037,"Good service, and handled a passenger emergency in stride","
There were two uncomfortable parts to this flight (besides being overnight in economy). First was the gate assignment in Cape Town was at the end of an area and almost an aisleway waiting area which got quite congested. Proabaly the worst gate I've been through in 5 years. Next was a passenger emergency just as we were getting ready to...
",Lufthansa German Airlines
rn632660292,"On time flight, very friendly staff","
Another trip with Lufthansa, this time to San Francisco. Everything was perfect. The A340-600 in Business is good as usual, the food was very good, staff very friendly and helpful. In-fligt Entertainment System LH standard. overall very good and not my last time.
",Lufthansa German Airlines
rn632657394,Business class as economy class! Terrible!,"
After a long time, I chose the flight with Lufthansa Riga-Frankfurt, business class. I was very unpleasantly surprised that the seats in the business class are no different from the seats in the economy class. The only difference is the free middle seat. No space for legs, sitting narrowly - as in economy class. When you open the table, pull...
",Lufthansa German Airlines
rn632651438,Toronto Frankfurt with no baggage charges! Take that AC!,"
Flew over at night - always a bit unrestful and we were against a rear bulkhead, so less recline. But overall better room than in many planes, reasonably frequent rounds offering water or drinks through the flight, and the special meal breakfast was a huge improvement over the slab of high oil cake I've had far too many times in...
",Lufthansa German Airlines
rn632648105,Extremely poor service off the flights,"
My parents were flying Newark to chennai and had wheel chair assistance. We completed our luggage and check in by 4pm and had to wait almost 2 hours to get wheel chair assistance. It was frustrating and painful since there was no restrooms, or water or food where we were asked to wait and there was hardly any coordination or...
",Lufthansa German Airlines
rn632633311,Comfortable and good connections,"
You had above very good service on Lufthansa. Not sure what the difference between our Premium Economy and regular Economy. As usual, it's good to skip airline food if at all possible. Their food is not much better than anybody else however their service is better than most US domestic airlines.
",Lufthansa German Airlines
rn632602697,Comfortable ,"
I’m not a fan of flying. That stress mi so much, but in business class I feel not so stressed. It’s because of very comfortable sleeper seats and kind and helpful staff. I travel with my kids, young teens and I am impressed how professional are flight attendants in contact with them.
",Lufthansa German Airlines
rn632597796,Poorest Service on the Planet!!!! On Top of That They Stole My Shoes!!!!!,"
I can't believe I traveled with Lufthansa. This is the LAST time in my life that I will ever do that!!!!!!!!!! Customer service on a 9 hour flight!!!!! Could not bring my mom and I the right food! They came to us saying ""oh, sorry we only have meat"". Are you freaking kidding me?? We don't eat meat so basically...
",Lufthansa German Airlines
rn632457901,Very nice flight,"
The business class flight from Frankfurt to Bucharest was a little disappointing in that the seats were no better than economy, except that the middle seats were left empty. However, aside from that Lufthansa is a top notch outfit.
",Lufthansa German Airlines
rn632440990,Horrible experience,"
I flew from tehran to frankfurt and then to vancouver. My flight from Tehran was horrible. Seats were old and dirty but somehow i was bighting the bullet. Then came the food! I have never had such bad food on a plane. I got a chicken paste in an iranian version of a pitta bread (tafton) in a plastic wrap...
",Lufthansa German Airlines
rn632433379,Best business class flight we’ve had in years,"
A380 upper deck business class with our cat. Everyone was nice, plane was clean, food was excellent as was the wine. Flight attendant was very nice. A very exceptional flight. We normally fly delta or Air France but now they do not accept pets in business. So, this was our first flight with Lufthansa. So much better than either delta...
",Lufthansa German Airlines
rn632401151,Great flight in evonomy class!,"
Excellent flight to New York in economy class. Great service, great food - beer, wine etc is included - Lufthansa is far more generous than other companies I have flown with. Apart from that, the space in economy class seems to be be more generous in comparison. The entertainment system is ok, sometimes you get annoyed by the touch screen...
",Lufthansa German Airlines
rn632398118,Very nice round trip flight.,"
A nice flight with great service. The boarding and the getting off were very well organized and went smoothly. Good food and beverages.
",Lufthansa German Airlines
rn632395236,"Lufthansa is an arrogant, contemptous and indifferent airline--avoid like the plague","
I booked a flight for four passengers with Lufthansa from Manchester to China. The only reason I took the flight was that it was Lufthansa-German engineering and German excellence. I forgot the BMW etc emissions scandals. Turns out Lufthansa is just as indifferent to its customers. Having cancelled our flights two weeks after we booked and paid in full for...
",Lufthansa German Airlines
rn632392147,Shhhh..don’t tell them anything,"
The boarding time on the display changed from 1840 to 1845 to 1855 in complete silence from the 3 gate agents. How about telling us what’s going on and what’s your estimate for boarding?
Plane was a CRJ900 2x2 seating. All roll aboards are taken at boarding and put in the hold.
Meal was good, seared ahi!
",Lufthansa German Airlines
rn632381462,"Excellent Food, Seat Comfort & Service (DFW-FRA)","
Had a fabulous trip from Dallas to Amman via Frankfurt. The boarding was a little rough given the lines and groups were initially not followed. After that, the seat comfort, service and food was phenomenal.
- Seats reclined to 180 but they could also be adjusted in firmness - great call
- Entertainment was ample (over 180 movies to choose...
",Lufthansa German Airlines
rn632374019,You know you're in good hands,"
Very decent on board product, ground staff decent too, and very good value given all the promos they have.
",Lufthansa German Airlines
rn632362306,"On time, very smooth and friendly operation","
Lufthansa made an otherwise tortuous journey of 24 total travel hours into a relaxing respite from the hard work. Great staff, excellent food and service, and comfortable seating.
",Lufthansa German Airlines
rn632341355,The most relaxing flight on the A380 Upper Deck,"
My experience with this flight on the A380 Upper Deck was near perfect. WOW! The upper deck economy class is so small but very nice. Legroom was very good. Food was excellent. Even though there is only 1 FA serving this section, she was totally amazing and service was very good. The reason i am saying it is near perfect...
",Lufthansa German Airlines
rn632334055,Frankfurt to Orlando 11/7/2018,"
I have flown with Lufthansa for the last couple of years wempty seatith no complaints...until NOW!
The B747-400 had several open seats and my window seat (A37) had poor air conditioning. Bear in mind, this aircraft has no individual A/C vents. I politely asked one of the flight attendants if I may move to an empty seat because I was...
",Lufthansa German Airlines
rn632261584,The Best Airline - Near Perfect Flight,"
This was the first time either of us has flown Lufthansa. To be honest, we only picked it because it fit in with our schedule for returning to DC from Paris. When my wife presented this flight as an option, we both joked about ""how perfect"" it would be. We're both German, so we're always joking about German attention to...
",Lufthansa German Airlines
rn632214628,Best airline,"
This is the first time I have ever flown with this airline and I have to say I am greatly appreciative of them. Accommodations seat wise were great the flight staff was also there quickly serving liquid serving meals inquiring as to trouble If I could use this airline for USA travel I certainly would
",Lufthansa German Airlines
rn632210632,A Breath of Fresh Air,"
We flew with this.airline by default as there were delay problems at the Luang Parang end of our journey home.Really, we should have flown by Etihad who were just awful on our outward flights.And, what a breath of fresh air, by comparison, Lufthansa were..
We had more leg room, a much better entertainment programme, better food and more customer care...
",Lufthansa German Airlines
rn632195865,Nice flight,"
Lufthansa was at its best like it usually is. The flight was nice and the service good. Everything went as expected.
",Lufthansa German Airlines
rn632184988,Loved it,"
Frankfurt to Birmingham flight. Despite it being late this was great. The onboard team are so good, look after you, and are simply on top of everything. Top notch.
",Lufthansa German Airlines
